"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:2000463","positive regulation of excitatory postsynaptic potential","17/4660","38/21338",0.447368421052632,2.04848655974701,3.41942054327288,0.00137214412175767,0.0252035123937455,0.0213205717322192,"ENSG00000154764/ENSG00000169992/ENSG00000162065/ENSG00000084112/ENSG00000251322/ENSG00000105464/ENSG00000176884/ENSG00000176406/ENSG00000175866/ENSG00000161681/ENSG00000188191/ENSG00000169252/ENSG00000161509/ENSG00000111249/ENSG00000067606/ENSG00000132535/ENSG00000107404",17
"GO:0120161","regulation of cold-induced thermogenesis","53/4660","165/21338",0.321212121212121,1.47082065288074,3.20917891975466,0.00138815992743133,0.025426268250626,0.0215090090480662,"ENSG00000154736/ENSG00000101493/ENSG00000106070/ENSG00000142611/ENSG00000181090/ENSG00000140443/ENSG00000176095/ENSG00000139687/ENSG00000126368/ENSG00000096968/ENSG00000171813/ENSG00000162600/ENSG00000185122/ENSG00000171766/ENSG00000172216/ENSG00000112304/ENSG00000136044/ENSG00000148400/ENSG00000104967/ENSG00000197102/ENSG00000144481/ENSG00000114739/ENSG00000115548/ENSG00000043591/ENSG00000248746/ENSG00000087460/ENSG00000068323/ENSG00000134324/ENSG00000140332/ENSG00000113389/ENSG00000123454/ENSG00000132510/ENSG00000163686/ENSG00000113369/ENSG00000131408/ENSG00000077463/ENSG00000162390/ENSG00000151726/ENSG00000112715/ENSG00000175197/ENSG00000112531/ENSG00000169252/ENSG00000088038/ENSG00000144407/ENSG00000160685/ENSG00000127616/ENSG00000118046/ENSG00000247077/ENSG00000121966/ENSG00000166888/ENSG00000134982/ENSG00000115896/ENSG00000115361",53
"GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels","43/4660","128/21338",0.3359375,1.53824771995708,3.2285275860641,0.00142235515871039,0.0258725962397922,0.0218865741969412,"ENSG00000129515/ENSG00000103528/ENSG00000171208/ENSG00000151491/ENSG00000183098/ENSG00000137845/ENSG00000125266/ENSG00000166900/ENSG00000075461/ENSG00000260230/ENSG00000124140/ENSG00000130643/ENSG00000103043/ENSG00000188803/ENSG00000221823/ENSG00000141736/ENSG00000168824/ENSG00000144868/ENSG00000168993/ENSG00000142408/ENSG00000082458/ENSG00000121957/ENSG00000124313/ENSG00000080824/ENSG00000170296/ENSG00000157168/ENSG00000215045/ENSG00000165985/ENSG00000198576/ENSG00000151502/ENSG00000143502/ENSG00000183020/ENSG00000259207/ENSG00000161203/ENSG00000185345/ENSG00000069329/ENSG00000133612/ENSG00000173402/ENSG00000072274/ENSG00000029725/ENSG00000174775/ENSG00000132535/ENSG00000171603",43
"GO:0010464","regulation of mesenchymal cell proliferation","16/4660","35/21338",0.457142857142857,2.09324340895156,3.42151271614216,0.00142439740729855,0.0258725962397922,0.0218865741969412,"ENSG00000126778/ENSG00000103241/ENSG00000184058/ENSG00000148516/ENSG00000116132/ENSG00000106443/ENSG00000100852/ENSG00000164690/ENSG00000147862/ENSG00000197461/ENSG00000107779/ENSG00000162337/ENSG00000115415/ENSG00000163513/ENSG00000134323/ENSG00000160789",16
"GO:0071875","adrenergic receptor signaling pathway","16/4660","35/21338",0.457142857142857,2.09324340895156,3.42151271614216,0.00142439740729855,0.0258725962397922,0.0218865741969412,"ENSG00000171873/ENSG00000120907/ENSG00000162104/ENSG00000165370/ENSG00000170776/ENSG00000150594/ENSG00000043591/ENSG00000087460/ENSG00000184160/ENSG00000113369/ENSG00000109756/ENSG00000170214/ENSG00000169252/ENSG00000274286/ENSG00000184588/ENSG00000113448",16
"GO:0046755","viral budding","13/4660","26/21338",0.5,2.28948497854077,3.4775910523251,0.00143565884424243,0.0260049118628843,0.0219985048155532,"ENSG00000119541/ENSG00000170248/ENSG00000160948/ENSG00000131165/ENSG00000069869/ENSG00000147457/ENSG00000083937/ENSG00000167987/ENSG00000139722/ENSG00000176108/ENSG00000086065/ENSG00000130724/ENSG00000115561",13
"GO:0003171","atrioventricular valve development","15/4660","32/21338",0.46875,2.14639216738197,3.43040099892183,0.00145781756469419,0.026333339932418,0.022276334115929,"ENSG00000125845/ENSG00000137834/ENSG00000122691/ENSG00000148400/ENSG00000141646/ENSG00000136574/ENSG00000166341/ENSG00000164093/ENSG00000142871/ENSG00000179588/ENSG00000107779/ENSG00000135547/ENSG00000168646/ENSG00000184347/ENSG00000163513",15
"GO:0042733","embryonic digit morphogenesis","24/4660","61/21338",0.39344262295082,1.80156195032717,3.31386236017451,0.00147800160775697,0.0266042532805933,0.0225055096126911,"ENSG00000187535/ENSG00000154764/ENSG00000122691/ENSG00000164066/ENSG00000091436/ENSG00000148400/ENSG00000141646/ENSG00000135111/ENSG00000204104/ENSG00000106571/ENSG00000168014/ENSG00000164690/ENSG00000105983/ENSG00000109906/ENSG00000128881/ENSG00000103449/ENSG00000107779/ENSG00000108641/ENSG00000117298/ENSG00000170178/ENSG00000162337/ENSG00000078246/ENSG00000121068/ENSG00000134323",24
"GO:0002244","hematopoietic progenitor cell differentiation","47/4660","143/21338",0.328671328671329,1.50497613974009,3.20265249955277,0.00148095246889982,0.0266042532805933,0.0225055096126911,"ENSG00000174405/ENSG00000054598/ENSG00000126226/ENSG00000105676/ENSG00000171843/ENSG00000166428/ENSG00000105738/ENSG00000106400/ENSG00000148400/ENSG00000289720/ENSG00000078747/ENSG00000182197/ENSG00000122641/ENSG00000159640/ENSG00000157404/ENSG00000164690/ENSG00000134363/ENSG00000107485/ENSG00000221869/ENSG00000104884/ENSG00000097007/ENSG00000167658/ENSG00000066629/ENSG00000185155/ENSG00000173575/ENSG00000198492/ENSG00000100678/ENSG00000070404/ENSG00000066827/ENSG00000154485/ENSG00000091127/ENSG00000112715/ENSG00000166086/ENSG00000099381/ENSG00000172845/ENSG00000011426/ENSG00000118513/ENSG00000152763/ENSG00000115904/ENSG00000133884/ENSG00000132842/ENSG00000066336/ENSG00000179348/ENSG00000116044/ENSG00000164329/ENSG00000081237/ENSG00000160710",47
"GO:0002182","cytoplasmic translational elongation","7/4660","10/21338",0.7,3.20527896995708,3.68702533754978,0.00150483533857708,0.0267394518449878,0.0226198790166549,"ENSG00000107864/ENSG00000112249/ENSG00000090861/ENSG00000137449/ENSG00000104529/ENSG00000165525/ENSG00000164163",7
"GO:0048170","positive regulation of long-term neuronal synaptic plasticity","7/4660","10/21338",0.7,3.20527896995708,3.68702533754978,0.00150483533857708,0.0267394518449878,0.0226198790166549,"ENSG00000102081/ENSG00000251322/ENSG00000107954/ENSG00000157404/ENSG00000168959/ENSG00000133216/ENSG00000129245",7
"GO:1904896","ESCRT complex disassembly","7/4660","10/21338",0.7,3.20527896995708,3.68702533754978,0.00150483533857708,0.0267394518449878,0.0226198790166549,"ENSG00000119541/ENSG00000009844/ENSG00000131165/ENSG00000147457/ENSG00000083937/ENSG00000086065/ENSG00000130724",7
"GO:1904903","ESCRT III complex disassembly","7/4660","10/21338",0.7,3.20527896995708,3.68702533754978,0.00150483533857708,0.0267394518449878,0.0226198790166549,"ENSG00000119541/ENSG00000009844/ENSG00000131165/ENSG00000147457/ENSG00000083937/ENSG00000086065/ENSG00000130724",7
"GO:0010457","centriole-centriole cohesion","9/4660","15/21338",0.6,2.74738197424893,3.57846669488907,0.00152976584297577,0.0269626384022063,0.0228086806776497,"ENSG00000044459/ENSG00000150636/ENSG00000126001/ENSG00000136811/ENSG00000204843/ENSG00000131437/ENSG00000164118/ENSG00000058453/ENSG00000011523",9
"GO:0060211","regulation of nuclear-transcribed mRNA poly(A) tail shortening","9/4660","15/21338",0.6,2.74738197424893,3.57846669488907,0.00152976584297577,0.0269626384022063,0.0228086806776497,"ENSG00000107864/ENSG00000070756/ENSG00000100354/ENSG00000184708/ENSG00000168002/ENSG00000125107/ENSG00000123908/ENSG00000112941/ENSG00000078687",9
"GO:0072070","loop of Henle development","9/4660","15/21338",0.6,2.74738197424893,3.57846669488907,0.00152976584297577,0.0269626384022063,0.0228086806776497,"ENSG00000101384/ENSG00000198719/ENSG00000198914/ENSG00000269707/ENSG00000118762/ENSG00000170549/ENSG00000008710/ENSG00000170561/ENSG00000177508",9
"GO:0021700","developmental maturation","111/4660","393/21338",0.282442748091603,1.293296858107,3.10206687179505,0.00153566159696449,0.0269937935014807,0.0228350359141155,"ENSG00000125845/ENSG00000125864/ENSG00000158470/ENSG00000177706/ENSG00000149657/ENSG00000188428/ENSG00000103489/ENSG00000128918/ENSG00000136378/ENSG00000124813/ENSG00000100987/ENSG00000186350/ENSG00000164961/ENSG00000147155/ENSG00000139687/ENSG00000118689/ENSG00000124098/ENSG00000087586/ENSG00000134744/ENSG00000176248/ENSG00000166762/ENSG00000112029/ENSG00000101224/ENSG00000261456/ENSG00000080845/ENSG00000219435/ENSG00000119314/ENSG00000107338/ENSG00000117154/ENSG00000101938/ENSG00000136888/ENSG00000153902/ENSG00000100554/ENSG00000162782/ENSG00000067900/ENSG00000179397/ENSG00000072958/ENSG00000139352/ENSG00000131094/ENSG00000132475/ENSG00000102003/ENSG00000090316/ENSG00000107954/ENSG00000182197/ENSG00000169231/ENSG00000248746/ENSG00000054356/ENSG00000106852/ENSG00000166341/ENSG00000123908/ENSG00000108797/ENSG00000107485/ENSG00000106004/ENSG00000196116/ENSG00000067955/ENSG00000104884/ENSG00000067560/ENSG00000109906/ENSG00000176842/ENSG00000091129/ENSG00000159720/ENSG00000129514/ENSG00000174898/ENSG00000225697/ENSG00000169057/ENSG00000075891/ENSG00000155393/ENSG00000198492/ENSG00000160460/ENSG00000132170/ENSG00000161681/ENSG00000086300/ENSG00000147416/ENSG00000070388/ENSG00000136854/ENSG00000173406/ENSG00000001626/ENSG00000155754/ENSG00000037474/ENSG00000172602/ENSG00000105186/ENSG00000125730/ENSG00000134259/ENSG00000188157/ENSG00000112715/ENSG00000175197/ENSG00000115257/ENSG00000058404/ENSG00000069329/ENSG00000115738/ENSG00000245848/ENSG00000173402/ENSG00000198945/ENSG00000169228/ENSG00000178882/ENSG00000134057/ENSG00000196218/ENSG00000176749/ENSG00000073921/ENSG00000196712/ENSG00000145491/ENSG00000179348/ENSG00000068885/ENSG00000153234/ENSG00000132535/ENSG00000171603/ENSG00000138083/ENSG00000162599/ENSG00000163013/ENSG00000142599/ENSG00000115339",111
"GO:1902806","regulation of cell cycle G1/S phase transition","68/4660","223/21338",0.304932735426009,1.39627783444639,3.144447310053,0.00154659889241211,0.0271131639610799,0.0229360157460862,"ENSG00000041515/ENSG00000015475/ENSG00000160310/ENSG00000198176/ENSG00000130037/ENSG00000198171/ENSG00000136826/ENSG00000139842/ENSG00000101412/ENSG00000173473/ENSG00000094804/ENSG00000139687/ENSG00000123080/ENSG00000136044/ENSG00000022267/ENSG00000137210/ENSG00000099956/ENSG00000165891/ENSG00000163904/ENSG00000100225/ENSG00000075624/ENSG00000082014/ENSG00000185324/ENSG00000175305/ENSG00000122641/ENSG00000170855/ENSG00000118762/ENSG00000129355/ENSG00000197256/ENSG00000142484/ENSG00000099385/ENSG00000112576/ENSG00000147889/ENSG00000173846/ENSG00000106635/ENSG00000167797/ENSG00000171848/ENSG00000124762/ENSG00000095787/ENSG00000215301/ENSG00000146834/ENSG00000289690/ENSG00000204599/ENSG00000068028/ENSG00000165617/ENSG00000178199/ENSG00000146648/ENSG00000142208/ENSG00000005483/ENSG00000103264/ENSG00000008710/ENSG00000171566/ENSG00000111276/ENSG00000049618/ENSG00000115738/ENSG00000141564/ENSG00000071564/ENSG00000133884/ENSG00000127616/ENSG00000110987/ENSG00000182247/ENSG00000113575/ENSG00000121068/ENSG00000119203/ENSG00000134480/ENSG00000134982/ENSG00000182389/ENSG00000134371",68
"GO:0030832","regulation of actin filament length","52/4660","162/21338",0.320987654320988,1.46979282572988,3.17270414256639,0.00155706522591479,0.0271510653660181,0.0229680779289325,"ENSG00000100014/ENSG00000095777/ENSG00000151491/ENSG00000171132/ENSG00000070610/ENSG00000138594/ENSG00000103490/ENSG00000119328/ENSG00000241360/ENSG00000254999/ENSG00000084112/ENSG00000070182/ENSG00000197321/ENSG00000107104/ENSG00000163171/ENSG00000100628/ENSG00000177885/ENSG00000197256/ENSG00000161270/ENSG00000172757/ENSG00000247596/ENSG00000158856/ENSG00000112902/ENSG00000148180/ENSG00000156735/ENSG00000197694/ENSG00000165527/ENSG00000273749/ENSG00000153310/ENSG00000109265/ENSG00000175866/ENSG00000186994/ENSG00000160460/ENSG00000145715/ENSG00000196405/ENSG00000159753/ENSG00000102879/ENSG00000179604/ENSG00000167965/ENSG00000160007/ENSG00000198898/ENSG00000050405/ENSG00000105887/ENSG00000163466/ENSG00000042493/ENSG00000116489/ENSG00000162704/ENSG00000141298/ENSG00000164327/ENSG00000061676/ENSG00000115306/ENSG00000077522",52
"GO:0048565","digestive tract development","52/4660","162/21338",0.320987654320988,1.46979282572988,3.17270414256639,0.00155706522591479,0.0271510653660181,0.0229680779289325,"ENSG00000102554/ENSG00000175387/ENSG00000136161/ENSG00000128918/ENSG00000141448/ENSG00000101213/ENSG00000156925/ENSG00000178919/ENSG00000099942/ENSG00000165556/ENSG00000103241/ENSG00000139687/ENSG00000166250/ENSG00000154099/ENSG00000182580/ENSG00000148400/ENSG00000139352/ENSG00000130707/ENSG00000135541/ENSG00000114739/ENSG00000182197/ENSG00000070031/ENSG00000136574/ENSG00000106571/ENSG00000078237/ENSG00000074047/ENSG00000138002/ENSG00000157404/ENSG00000166341/ENSG00000164690/ENSG00000164093/ENSG00000119919/ENSG00000106004/ENSG00000103449/ENSG00000036473/ENSG00000239732/ENSG00000185155/ENSG00000164736/ENSG00000099139/ENSG00000165617/ENSG00000197461/ENSG00000146648/ENSG00000166949/ENSG00000008710/ENSG00000131096/ENSG00000141519/ENSG00000077092/ENSG00000115738/ENSG00000118513/ENSG00000134057/ENSG00000061676/ENSG00000176887",52
"GO:0010463","mesenchymal cell proliferation","20/4660","48/21338",0.416666666666667,1.90790414878398,3.32859104794959,0.00158100086366389,0.0274951187433462,0.0232591252479108,"ENSG00000125845/ENSG00000126778/ENSG00000101144/ENSG00000103241/ENSG00000184058/ENSG00000148516/ENSG00000116132/ENSG00000106443/ENSG00000100852/ENSG00000166341/ENSG00000164690/ENSG00000147862/ENSG00000197461/ENSG00000107779/ENSG00000162337/ENSG00000121068/ENSG00000115415/ENSG00000163513/ENSG00000134323/ENSG00000160789",20
"GO:1990823","response to leukemia inhibitory factor","40/4660","118/21338",0.338983050847458,1.55219320579035,3.17941357968637,0.00169008241819636,0.0293141881500955,0.0247979425034814,"ENSG00000136158/ENSG00000102554/ENSG00000100321/ENSG00000140464/ENSG00000139874/ENSG00000008083/ENSG00000136826/ENSG00000151491/ENSG00000100285/ENSG00000207726/ENSG00000029363/ENSG00000165195/ENSG00000172819/ENSG00000105193/ENSG00000023909/ENSG00000105552/ENSG00000116833/ENSG00000119411/ENSG00000182197/ENSG00000138738/ENSG00000115548/ENSG00000087903/ENSG00000067057/ENSG00000115053/ENSG00000163710/ENSG00000164736/ENSG00000118965/ENSG00000086300/ENSG00000187678/ENSG00000135144/ENSG00000116649/ENSG00000184557/ENSG00000007372/ENSG00000153147/ENSG00000118513/ENSG00000072274/ENSG00000074266/ENSG00000182389/ENSG00000118257/ENSG00000153187",40
"GO:0048665","neuron fate specification","19/4660","45/21338",0.422222222222222,1.93334287076776,3.31296384643412,0.00170371523611096,0.0294724707114539,0.0249318395036566,"ENSG00000152192/ENSG00000126778/ENSG00000198719/ENSG00000107882/ENSG00000130711/ENSG00000142700/ENSG00000141646/ENSG00000139352/ENSG00000106571/ENSG00000074047/ENSG00000159556/ENSG00000130675/ENSG00000129514/ENSG00000107187/ENSG00000147862/ENSG00000204371/ENSG00000128710/ENSG00000186487/ENSG00000162599",19
"GO:0008589","regulation of smoothened signaling pathway","35/4660","100/21338",0.35,1.60263948497854,3.19292286729362,0.00172136510773249,0.0296210695775335,0.0250575447122832,"ENSG00000187535/ENSG00000180447/ENSG00000140474/ENSG00000124813/ENSG00000166167/ENSG00000168301/ENSG00000164066/ENSG00000139687/ENSG00000140396/ENSG00000159307/ENSG00000152977/ENSG00000107882/ENSG00000148634/ENSG00000010361/ENSG00000131873/ENSG00000116132/ENSG00000165588/ENSG00000204104/ENSG00000106571/ENSG00000139549/ENSG00000138002/ENSG00000168014/ENSG00000164690/ENSG00000111783/ENSG00000117425/ENSG00000128881/ENSG00000129514/ENSG00000164161/ENSG00000044115/ENSG00000185920/ENSG00000113621/ENSG00000163913/ENSG00000078246/ENSG00000142875/ENSG00000143147",35
"GO:0045666","positive regulation of neuron differentiation","35/4660","100/21338",0.35,1.60263948497854,3.19292286729362,0.00172136510773249,0.0296210695775335,0.0250575447122832,"ENSG00000125845/ENSG00000101144/ENSG00000125965/ENSG00000078725/ENSG00000214078/ENSG00000153266/ENSG00000158555/ENSG00000119401/ENSG00000244405/ENSG00000148516/ENSG00000139352/ENSG00000156466/ENSG00000140254/ENSG00000151917/ENSG00000128610/ENSG00000126970/ENSG00000198947/ENSG00000064961/ENSG00000140299/ENSG00000184160/ENSG00000067560/ENSG00000091129/ENSG00000129514/ENSG00000064309/ENSG00000173406/ENSG00000134259/ENSG00000177508/ENSG00000162992/ENSG00000071564/ENSG00000274286/ENSG00000181965/ENSG00000179348/ENSG00000113916/ENSG00000176887/ENSG00000117707",35
"GO:0008064","regulation of actin polymerization or depolymerization","51/4660","159/21338",0.320754716981132,1.4687262126488,3.13583158762607,0.00174671904376755,0.0299784667380473,0.0253598800248611,"ENSG00000100014/ENSG00000151491/ENSG00000171132/ENSG00000070610/ENSG00000138594/ENSG00000103490/ENSG00000119328/ENSG00000241360/ENSG00000254999/ENSG00000084112/ENSG00000070182/ENSG00000197321/ENSG00000107104/ENSG00000163171/ENSG00000100628/ENSG00000177885/ENSG00000197256/ENSG00000161270/ENSG00000172757/ENSG00000247596/ENSG00000158856/ENSG00000112902/ENSG00000148180/ENSG00000156735/ENSG00000197694/ENSG00000165527/ENSG00000273749/ENSG00000153310/ENSG00000109265/ENSG00000175866/ENSG00000186994/ENSG00000160460/ENSG00000145715/ENSG00000196405/ENSG00000159753/ENSG00000102879/ENSG00000179604/ENSG00000167965/ENSG00000160007/ENSG00000198898/ENSG00000050405/ENSG00000105887/ENSG00000163466/ENSG00000042493/ENSG00000116489/ENSG00000162704/ENSG00000141298/ENSG00000164327/ENSG00000061676/ENSG00000115306/ENSG00000077522",51
"GO:0031396","regulation of protein ubiquitination","68/4660","224/21338",0.303571428571429,1.3900444512569,3.1019908097665,0.0017543972591715,0.0300314232401111,0.0254046778642773,"ENSG00000136158/ENSG00000183255/ENSG00000103126/ENSG00000086061/ENSG00000187566/ENSG00000166326/ENSG00000185238/ENSG00000171132/ENSG00000164109/ENSG00000103423/ENSG00000112029/ENSG00000181788/ENSG00000185651/ENSG00000160948/ENSG00000114062/ENSG00000157450/ENSG00000244687/ENSG00000100387/ENSG00000178685/ENSG00000108106/ENSG00000163904/ENSG00000010072/ENSG00000141002/ENSG00000196262/ENSG00000185115/ENSG00000158828/ENSG00000141480/ENSG00000169139/ENSG00000187531/ENSG00000114316/ENSG00000147889/ENSG00000101255/ENSG00000104312/ENSG00000126583/ENSG00000111961/ENSG00000105325/ENSG00000113369/ENSG00000157119/ENSG00000080824/ENSG00000097007/ENSG00000215301/ENSG00000001084/ENSG00000040633/ENSG00000170296/ENSG00000081377/ENSG00000068028/ENSG00000106305/ENSG00000103266/ENSG00000170315/ENSG00000142208/ENSG00000181790/ENSG00000134259/ENSG00000182923/ENSG00000122406/ENSG00000181163/ENSG00000185345/ENSG00000063244/ENSG00000072609/ENSG00000266094/ENSG00000036257/ENSG00000177868/ENSG00000175093/ENSG00000293247/ENSG00000023445/ENSG00000008405/ENSG00000161011/ENSG00000163362/ENSG00000116670",68
"GO:0051656","establishment of organelle localization","117/4660","419/21338",0.279236276849642,1.27861452262182,3.04458395107126,0.00180552327995228,0.0308258922391853,0.0260767482098371,"ENSG00000136158/ENSG00000154839/ENSG00000146950/ENSG00000054793/ENSG00000164828/ENSG00000165480/ENSG00000188428/ENSG00000170759/ENSG00000047621/ENSG00000184702/ENSG00000119541/ENSG00000170248/ENSG00000100285/ENSG00000277150/ENSG00000164109/ENSG00000103241/ENSG00000114520/ENSG00000100345/ENSG00000146425/ENSG00000242247/ENSG00000149557/ENSG00000254901/ENSG00000168538/ENSG00000197879/ENSG00000158623/ENSG00000101850/ENSG00000170043/ENSG00000288722/ENSG00000288709/ENSG00000119414/ENSG00000140992/ENSG00000128833/ENSG00000115268/ENSG00000197102/ENSG00000101440/ENSG00000182872/ENSG00000166579/ENSG00000116903/ENSG00000204991/ENSG00000176619/ENSG00000101350/ENSG00000148396/ENSG00000181029/ENSG00000158828/ENSG00000182473/ENSG00000132639/ENSG00000185359/ENSG00000129354/ENSG00000148498/ENSG00000197386/ENSG00000172757/ENSG00000198722/ENSG00000174007/ENSG00000157404/ENSG00000198836/ENSG00000172575/ENSG00000159363/ENSG00000105700/ENSG00000167632/ENSG00000121957/ENSG00000092531/ENSG00000115884/ENSG00000058729/ENSG00000081803/ENSG00000126756/ENSG00000106976/ENSG00000168172/ENSG00000181856/ENSG00000116141/ENSG00000196072/ENSG00000130724/ENSG00000136854/ENSG00000133026/ENSG00000130477/ENSG00000130479/ENSG00000204843/ENSG00000170315/ENSG00000137497/ENSG00000107949/ENSG00000137474/ENSG00000178878/ENSG00000168944/ENSG00000008710/ENSG00000170921/ENSG00000181163/ENSG00000185345/ENSG00000131437/ENSG00000007372/ENSG00000033327/ENSG00000132341/ENSG00000130402/ENSG00000058453/ENSG00000054116/ENSG00000036257/ENSG00000115648/ENSG00000138073/ENSG00000011105/ENSG00000079805/ENSG00000197959/ENSG00000132842/ENSG00000040275/ENSG00000118046/ENSG00000186868/ENSG00000170425/ENSG00000047849/ENSG00000179348/ENSG00000131899/ENSG00000074054/ENSG00000054523/ENSG00000171608/ENSG00000116117/ENSG00000115163/ENSG00000130294/ENSG00000070831/ENSG00000021574/ENSG00000137942/ENSG00000160789",117
"GO:0000731","DNA synthesis involved in DNA repair","18/4660","42/21338",0.428571428571429,1.96241569589209,3.3000914548298,0.00182559966855959,0.0310067434615874,0.0262297368647454,"ENSG00000133119/ENSG00000132646/ENSG00000162607/ENSG00000124535/ENSG00000101868/ENSG00000178685/ENSG00000143476/ENSG00000103194/ENSG00000010072/ENSG00000129355/ENSG00000130997/ENSG00000141255/ENSG00000062822/ENSG00000135945/ENSG00000009413/ENSG00000177084/ENSG00000116670/ENSG00000162585",18
"GO:0034063","stress granule assembly","18/4660","42/21338",0.428571428571429,1.96241569589209,3.3000914548298,0.00182559966855959,0.0310067434615874,0.0262297368647454,"ENSG00000149658/ENSG00000185122/ENSG00000183283/ENSG00000134001/ENSG00000102081/ENSG00000103194/ENSG00000197102/ENSG00000138757/ENSG00000204842/ENSG00000168488/ENSG00000099622/ENSG00000215301/ENSG00000198492/ENSG00000112531/ENSG00000186468/ENSG00000186868/ENSG00000116001/ENSG00000055917",18
"GO:1903522","regulation of blood circulation","88/4660","303/21338",0.29042904290429,1.32986586212269,3.05685670480238,0.00186494137206766,0.0315928798755192,0.0267255710668545,"ENSG00000171873/ENSG00000120907/ENSG00000124205/ENSG00000095209/ENSG00000130037/ENSG00000149596/ENSG00000144668/ENSG00000101200/ENSG00000154118/ENSG00000165895/ENSG00000196924/ENSG00000104369/ENSG00000160014/ENSG00000129244/ENSG00000120457/ENSG00000148926/ENSG00000151090/ENSG00000183230/ENSG00000182963/ENSG00000177098/ENSG00000150594/ENSG00000136574/ENSG00000159640/ENSG00000043591/ENSG00000078814/ENSG00000181072/ENSG00000134640/ENSG00000108684/ENSG00000006638/ENSG00000113569/ENSG00000198947/ENSG00000123454/ENSG00000139445/ENSG00000173020/ENSG00000104936/ENSG00000105711/ENSG00000067842/ENSG00000108953/ENSG00000184160/ENSG00000067560/ENSG00000164588/ENSG00000114923/ENSG00000176842/ENSG00000080824/ENSG00000097007/ENSG00000164983/ENSG00000068305/ENSG00000106688/ENSG00000160460/ENSG00000184719/ENSG00000100678/ENSG00000170214/ENSG00000103266/ENSG00000118160/ENSG00000140416/ENSG00000145349/ENSG00000173826/ENSG00000153956/ENSG00000105409/ENSG00000164180/ENSG00000117298/ENSG00000175084/ENSG00000177508/ENSG00000089250/ENSG00000135547/ENSG00000196557/ENSG00000152049/ENSG00000274286/ENSG00000184185/ENSG00000055118/ENSG00000087258/ENSG00000130529/ENSG00000144935/ENSG00000113749/ENSG00000151067/ENSG00000057294/ENSG00000121068/ENSG00000184588/ENSG00000072310/ENSG00000080709/ENSG00000183873/ENSG00000171298/ENSG00000113448/ENSG00000183023/ENSG00000171385/ENSG00000158286/ENSG00000163485/ENSG00000198626",88
"GO:2000781","positive regulation of double-strand break repair","39/4660","115/21338",0.339130434782609,1.55286807240157,3.14235101371998,0.00189892669459896,0.0320854823152005,0.027142281463668,"ENSG00000173473/ENSG00000170430/ENSG00000185787/ENSG00000101596/ENSG00000123562/ENSG00000175792/ENSG00000011258/ENSG00000120616/ENSG00000099956/ENSG00000225830/ENSG00000039650/ENSG00000075624/ENSG00000082014/ENSG00000204991/ENSG00000099385/ENSG00000169139/ENSG00000078487/ENSG00000106635/ENSG00000041880/ENSG00000163875/ENSG00000105229/ENSG00000077463/ENSG00000143799/ENSG00000070423/ENSG00000196367/ENSG00000135999/ENSG00000188486/ENSG00000049618/ENSG00000170364/ENSG00000111247/ENSG00000089280/ENSG00000111602/ENSG00000133884/ENSG00000127616/ENSG00000013573/ENSG00000110987/ENSG00000149311/ENSG00000161010/ENSG00000116670",39
"GO:0030837","negative regulation of actin filament polymerization","24/4660","62/21338",0.387096774193548,1.77250449951544,3.21987879379254,0.00191869035836121,0.0323136143530489,0.0273352666873692,"ENSG00000151491/ENSG00000138594/ENSG00000084112/ENSG00000070182/ENSG00000197321/ENSG00000107104/ENSG00000100628/ENSG00000197256/ENSG00000172757/ENSG00000247596/ENSG00000158856/ENSG00000148180/ENSG00000197694/ENSG00000153310/ENSG00000109265/ENSG00000186994/ENSG00000160460/ENSG00000159753/ENSG00000198898/ENSG00000105887/ENSG00000042493/ENSG00000116489/ENSG00000141298/ENSG00000115306",24
"GO:0016331","morphogenesis of embryonic epithelium","54/4660","171/21338",0.31578947368421,1.44599051276259,3.09514979921849,0.00192725334113611,0.0323136143530489,0.0273352666873692,"ENSG00000100014/ENSG00000126778/ENSG00000100625/ENSG00000101115/ENSG00000101144/ENSG00000128918/ENSG00000122691/ENSG00000104375/ENSG00000184254/ENSG00000172819/ENSG00000107882/ENSG00000101752/ENSG00000072415/ENSG00000148926/ENSG00000010361/ENSG00000093000/ENSG00000137203/ENSG00000134245/ENSG00000184916/ENSG00000106689/ENSG00000206557/ENSG00000172757/ENSG00000138002/ENSG00000167642/ENSG00000164690/ENSG00000107485/ENSG00000198836/ENSG00000168621/ENSG00000170549/ENSG00000097007/ENSG00000075891/ENSG00000100714/ENSG00000004975/ENSG00000185920/ENSG00000168758/ENSG00000164741/ENSG00000204256/ENSG00000177030/ENSG00000160007/ENSG00000170561/ENSG00000177508/ENSG00000089094/ENSG00000174842/ENSG00000103197/ENSG00000162552/ENSG00000163913/ENSG00000078246/ENSG00000158055/ENSG00000061676/ENSG00000107404/ENSG00000176887/ENSG00000157933/ENSG00000142875/ENSG00000169641",54
